CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,TeamType,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,matchDateTime,timestamp,CustomMatchTime
105,759,2,T20,Post,2023-01-14,14 Jan 2023,India Women U19 vs South Africa Women U19,13:45,08:15 GMT,2023-01-14,114,South Africa Women U19,113,India Women U19,SAWU19,INDWU19,92,Willowmoore Park B Field,India Women U19 Won by 7  Wickets ,South Africa Women U19,South Africa Women U19 Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,166/5 (20.0 Ov),170/3 (16.3 Ov),,2023-01-14 13:45:00,Benoni,,,,,,,,501,41,0,0,113,India Women U19,,,,,114,South Africa Women U19,Asia/Kolkata,14 Jan 2023,23:00,20,0,T20,1.0,Icc Womens U19 T20 World Cup 2023,Maria Abbott,Wayne Knights,,India Women U19 Won by 7  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/6s61B1Ejmo1724744505LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/6s61B1Ejmo1724744505LlZ2REbyDx1690461185sa.png,0,+9.5,2022-100mb00000001658-9488adf87f7311,Shweta Sehrawat,92,57,20,0,161.4,https://scores.bcci.tv/matchcentre/playerimages/2bLDnTCUPt16862159241658.png,2022-100mb00000001651-7829bf2b7f7211,Sonia Mendhiya,1,1,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/F3bupXCtVQ16737103511651.png,2022-100mb00000001666-1762f25a850611,Madison Landsman,2.3,20,0,1,8.0,15.0,https://scores.bcci.tv/matchcentre/playerimages/,,,91.25,2,166/5 (20.0 Overs),166,5,20.0,8.3,170/3 (16.3 Overs),170,3,16.3,10.3,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,113,1st T20I,,,1.0,206,0,0,,Shweta Sehrawat,,1658,92,57,-,-,https://scores.bcci.tv/matchcentre/playerimages/2bLDnTCUPt16862159241658.png,,,,,0.0,
105,760,2,T20,Post,2023-01-16,16 Jan 2023,India Women U19 vs United Arab Emirates Women U19,10:00,04:30 GMT,2023-01-16,113,India Women U19,116,United Arab Emirates Women U19,INDWU19,UAEWU19,91,Willowmoore Park,India Women U19 Won by 122  Runs ,United Arab Emirates Women U19,United Arab Emirates Women U19 Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,219/3 (20.0 Ov),97/5 (20.0 Ov),,2023-01-16 10:00:00,Benoni,,,,,,,,90,493,501,0,113,India Women U19,,,,,116,United Arab Emirates Women U19,Asia/Kolkata,16 Jan 2023,23:00,20,0,T20,2.0,Icc Womens U19 T20 World Cup 2023,Sharfuddoula,Jasmine Naeem,Maria Abbott,India Women U19 Won by 122  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/GcjZQM77Kv16729850171CSywLstce1663843058uae.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/GcjZQM77Kv16729850171CSywLstce1663843058uae.png,0,+9.5,2022-100mb00000001166-fad31c3aee0a11,Vaishnave Mahesh,9,10,0,0,90.0,https://scores.bcci.tv/matchcentre/playerimages/5QZ7mXpVhZ17211272271166.png,2023-100mb00000001682-ccbd415390c911,Archara Supriya,2,2,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/QUrzosvpue16861338041682.png,2022-100mb00000001646-f6b9ed147f7111,Parshavi Chopra,3.0,13,0,1,4.33,18.0,https://scores.bcci.tv/matchcentre/playerimages/7rbMOg8ySf16862158361646.png,,,99.58,2,219/3 (20.0 Overs),219,3,20.0,10.95,97/5 (20.0 Overs),97,5,20.0,4.85,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,113,2nd  T20I,,,2.0,97,0,0,,Shafali Verma,,398,78,34,0,7,https://feeds-100mb.s3-ap-southeast-1.amazonaws.com/playerPhoto/pFLvV3oHtI1721207982398.png,,,,,0.0,
105,761,2,T20,Post,2023-01-18,18 Jan 2023,India Women U19 vs Scotland Women U19,13:45,08:15 GMT,2023-01-18,113,India Women U19,117,Scotland Women U19,INDWU19,SCOWU19,92,Willowmoore Park B Field,India Women U19 Won by 85  Runs ,India Women U19,India Women U19 Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,151/4 (20.0 Ov),66/10 (13.1 Ov),,2023-01-18 13:45:00,Benoni,,,,,,,,41,0,0,0,113,India Women U19,,,,,117,Scotland Women U19,Asia/Kolkata,18 Jan 2023,23:00,20,0,T20,3.0,Icc Womens U19 T20 World Cup 2023,Wayne Knights,,,India Women U19 Won by 85  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/scotland.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/scotland.png,0,+9.5,2022-100mb00000001658-9488adf87f7311,Shweta Sehrawat,31,10,4,2,310.0,https://scores.bcci.tv/matchcentre/playerimages/2bLDnTCUPt16862159241658.png,2022-100mb00000001645-d93b1a227f7111,Hrishita Basu,11,10,1,0,110.0,https://scores.bcci.tv/matchcentre/playerimages/brsCAI75k116737123171645.png,2023-100mb00000001686-857a75c9931211,Katherine Fraser,4.0,31,0,2,7.75,12.0,https://scores.bcci.tv/matchcentre/playerimages/,,,100,2,151/4 (20.0 Overs),151,4,20.0,7.55,66/10 (13.1 Overs),66,10,13.1,5.01,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,113,3rd  T20I,,,3.0,100,0,0,,Mannat Kashyap,,1650,-,-,4,12,https://scores.bcci.tv/matchcentre/playerimages/kUz58Z0FEr16862157921650.png,,,,,0.0,
103,750,2,T20,Post,2023-01-19,19 Jan 2023,South Africa (Women) vs India (Women),19:00,13:30 GMT,2023-01-19,52,India (Women),54,South Africa (Women),INDW,SAW,89,Buffalo Park,India (Women) Won by 27  Runs ,South Africa (Women),South Africa (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,147/6 (20.0 Ov),120/9 (20.0 Ov),,2023-01-19 19:00:00,East London,,,,,,,,480,332,275,114,54,South Africa (Women),,,,,52,India (Women),Asia/Kolkata,19 Jan 2023,23:00,20,0,T20,1.0,Womens T20I Tri-Series In South Africa 2023,Lauren Agenbag,Thomas Mokorosi,Phillip Vosloo,India (Women) Won by 27  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/rP928la9Yi1724744471LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/rP928la9Yi1724744471LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,c80362a7dbed4dabbb5b704b7c6d07d,Masabata Klaas,2,5,0,0,40.0,https://scores.bcci.tv/matchcentre/playerimages/f195t93JEM1674129322433.png,cc48836a443d4f22aed6b4d0e1b3103,Ayabonga Khaka,1,1,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/I8OxPGJPYn1674146745442.png,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,4.0,30,0,3,7.5,8.0,https://scores.bcci.tv/matchcentre/playerimages/3S4zIFbrS81721207955395.png,,,99.58,2,147/6 (20.0 Overs),147,6,20.0,7.35,120/9 (20.0 Overs),120,9,20.0,6,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,1st T20I,,,1.0,120,0,0,,Amanjot Kaur,,1680,41,30,0,6,https://scores.bcci.tv/matchcentre/playerimages/jfhyHYZVS216741274691680.png,,,,,0.0,
105,762,2,T20,Post,2023-01-21,21 Jan 2023,India Women U19 vs Australia Women U19,13:45,08:15 GMT,2023-01-21,113,India Women U19,118,Australia Women U19,INDWU19,AUSWU19,93,North-West University Oval,Australia Women U19 Won by 7  Wickets ,Australia Women U19,Australia Women U19 Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,87/10 (18.5 Ov),88/3 (13.5 Ov),,2023-01-21 13:45:00,Potchefstroom,,,,,,,,410,501,0,144,113,India Women U19,,,,,118,Australia Women U19,Asia/Kolkata,21 Jan 2023,23:00,20,0,T20,4.0,Icc Womens U19 T20 World Cup 2023,Ahmed Shah Pakteen,Maria Abbott,,Australia Women U19 Won by 7  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/aus.png?v=6,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/aus.png?v=6,0,+9.5,2023-100mb00000001727-a6c4eedf980f11,Claire Moore,25,28,1,1,89.28,https://scores.bcci.tv/matchcentre/playerimages/,2023-100mb00000001730-cfb7f883980f11,Amy Smith,26,25,1,1,104.0,https://scores.bcci.tv/matchcentre/playerimages/,20196b991076ecad11e9ab5002322e7,Shafali Verma,2.5,18,0,0,6.35,0.0,https://scores.bcci.tv/matchcentre/playerimages/pFLvV3oHtI1721207982398.png,,,100,2,87/10 (18.5 Overs),87,10,18.5,4.62,88/3 (13.5 Overs),88,3,13.5,6.36,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,118,4th  T20I,,,4.0,127,0,0,,Milly Illingworth,,1725,-,-,2,12,,,,,,0.0,
105,763,2,T20,Post,2023-01-22,22 Jan 2023,India Women U19 vs Sri Lanka Women U19,13:45,08:15 GMT,2023-01-22,120,Sri Lanka Women U19,113,India Women U19,SLWU19,INDWU19,94,JB Marks Oval,India Women U19 Won by 7  Wickets ,India Women U19,India Women U19 Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,59/9 (20.0 Ov),60/3 (7.2 Ov),,2023-01-22 13:45:00,Potchefstroom,,,,,,,,90,504,0,0,113,India Women U19,,,,,120,Sri Lanka Women U19,Asia/Kolkata,22 Jan 2023,23:00,20,0,T20,5.0,Icc Womens U19 T20 World Cup 2023,Sharfuddoula,Sarah Dambanevana,,India Women U19 Won by 7  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,0,+9.5,2022-100mb00000001655-667b6a817f7311,Soumya Tiwari,28,15,5,0,186.66,https://scores.bcci.tv/matchcentre/playerimages/tfK7iZm4bK16862159831655.png,2022-100mb00000001656-7762f65e7f7311,Gongadi Trisha,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/N7X1Q30F2216862160381656.png,2023-100mb00000001736-9f7fe1c9981011,Vidushika Perera,3.2,26,1,0,7.8,0.0,https://scores.bcci.tv/matchcentre/playerimages/,,,68.33,2,59/9 (20.0 Overs),59,9,20.0,2.95,60/3 (7.2 Overs),60,3,7.2,8.18,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,113,5th  T20I,,,5.0,163,0,0,,Parshavi Chopra,,1646,-,-,4,5,https://scores.bcci.tv/matchcentre/playerimages/7rbMOg8ySf16862158361646.png,,,,,0.0,
103,751,2,T20,Post,2023-01-23,23 Jan 2023,India (Women) vs West Indies (Women),19:00,13:30 GMT,2023-01-23,52,India (Women),75,West Indies (Women),INDW,WIW,89,Buffalo Park,India (Women) Won by 56  Runs ,India (Women),India (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,167/2 (20.0 Ov),111/4 (20.0 Ov),,2023-01-23 19:00:00,East London,,,,,,,,480,275,332,114,52,India (Women),,,,,75,West Indies (Women),Asia/Kolkata,23 Jan 2023,23:00,20,0,T20,2.0,Womens T20I Tri-Series In South Africa 2023,Lauren Agenbag,Phillip Vosloo,Thomas Mokorosi,India (Women) Won by 56  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/pdWjDmXKmc1718430109windies.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/pdWjDmXKmc1718430109windies.png,0,+9.5,2022-100mb00000000914-f8ef291699e511,Afy Fletcher,10,11,2,0,90.9,https://scores.bcci.tv/matchcentre/playerimages/Xa1oyXOS5l1674130718914.png,2022-100mb00000000918-aceee78099e611,Hayley Matthews,34,29,5,0,117.24,https://scores.bcci.tv/matchcentre/playerimages/OLE8VJjBWB1674130451918.png,b6cd6aeb9ad1462c9a956f50eefc857,Shikha Pandey,4.0,18,0,0,4.5,0.0,https://scores.bcci.tv/matchcentre/playerimages/V6IwTvoHc71674127357390.png,,,99.58,2,167/2 (20.0 Overs),167,2,20.0,8.35,111/4 (20.0 Overs),111,4,20.0,5.55,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,2nd  T20I,,,2.0,111,0,0,,Smriti Mandhana,,401,74,51,-,-,https://feeds-100mb.s3-ap-southeast-1.amazonaws.com/playerPhoto/DhZdJ3HZWZ1721208027401.png,,,,,0.0,
105,764,2,T20,Post,2023-01-27,27 Jan 2023,India Women U19 vs New Zealand Women U19,10:00,04:30 GMT,2023-01-27,128,New Zealand Women U19,113,India Women U19,NZWU19,INDWU19,94,JB Marks Oval,India Women U19 Won by 8  Wickets ,India Women U19,India Women U19 Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,107/9 (20.0 Ov),110/2 (14.2 Ov),,2023-01-27 10:00:00,Potchefstroom,,,,,,,,506,505,493,144,113,India Women U19,,,,,128,New Zealand Women U19,Asia/Kolkata,27 Jan 2023,23:00,20,0,T20,6.0,Icc Womens U19 T20 World Cup 2023,Lisa McCabe,Sarah Bartlett,Jasmine Naeem,India Women U19 Won by 8  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/new_zealand.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/new_zealand.png,0,+9.5,2022-100mb00000001658-9488adf87f7311,Shweta Sehrawat,61,45,10,0,135.55,https://scores.bcci.tv/matchcentre/playerimages/2bLDnTCUPt16862159241658.png,2022-100mb00000001656-7762f65e7f7311,Gongadi Trisha,5,7,1,0,71.42,https://scores.bcci.tv/matchcentre/playerimages/N7X1Q30F2216862160381656.png,2023-100mb00000001747-b0204baa9d6f11,Anna Browning,3.2,18,0,2,5.4,10.0,https://scores.bcci.tv/matchcentre/playerimages/,,,85.83,2,107/9 (20.0 Overs),107,9,20.0,5.35,110/2 (14.2 Overs),110,2,14.2,7.67,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,113,6th  T20I,,,6.0,153,0,0,,Parshavi Chopra,,1646,-,-,3,20,https://scores.bcci.tv/matchcentre/playerimages/7rbMOg8ySf16862158361646.png,,,,,0.0,
103,752,2,T20,Post,2023-01-28,28 Jan 2023,South Africa (Women) vs India (Women),19:00,13:30 GMT,2023-01-28,52,India (Women),54,South Africa (Women),INDW,SAW,89,Buffalo Park,No Result,India (Women),India (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,4/0 (2.0 Ov),,,2023-01-28 19:00:00,East London,,,,,,,,480,280,0,114,54,South Africa (Women),,,,,52,India (Women),Asia/Kolkata,28 Jan 2023,23:00,20,0,T20,3.0,Womens T20I Tri-Series In South Africa 2023,Lauren Agenbag,Ryan Hendricks,,No Result,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/rP928la9Yi1724744471LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/rP928la9Yi1724744471LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,4acef6b5a64744ecb8a987bf5c8b33b,Jemimah Rodrigues,4,6,1,0,66.66,https://scores.bcci.tv/matchcentre/playerimages/H4xqanBELa1721207927388.png,5e06fdb22a3c493093228705309b237,Smriti Mandhana,0,6,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/DhZdJ3HZWZ1721208027401.png,2019767fe6b9ebd911e9ab5002322e7,Nonkululeko Mlaba,1.0,4,0,0,4.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/rF2PBHQL1U1674129354444.png,,,100,1,4/0 (2.0 Overs),4,0,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,3rd  T20I,,,3.0,40,184,220,,,,,-,-,-,-,,,,,,0.0,
105,765,2,T20,Post,2023-01-29,29 Jan 2023,India Women U19 vs England Women U19,13:45,08:15 GMT,2023-01-29,122,England Women U19,113,India Women U19,ENGWU19,INDWU19,94,JB Marks Oval,India Women U19 Won by 7  Wickets (Winners),India Women U19,India Women U19 Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,68/10 (17.1 Ov),69/3 (14.0 Ov),,2023-01-29 13:45:00,Potchefstroom,,,,,,,,507,504,500,143,113,India Women U19,,,,,122,England Women U19,Asia/Kolkata,29 Jan 2023,23:00,20,11,T20,7.0,Icc Womens U19 T20 World Cup 2023,Candace la Borde,Sarah Dambanevana,Dedunu Silva,India Women U19 Won by 7  Wickets (Winners),https://scores.bcci.tv/matchcentre/teamlogos/qIB2gRv6S91674809764England Logo.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/qIB2gRv6S91674809764England Logo.png,0,+9.5,2022-100mb00000001655-667b6a817f7311,Soumya Tiwari,24,37,3,0,64.86,https://scores.bcci.tv/matchcentre/playerimages/tfK7iZm4bK16862159831655.png,2022-100mb00000001645-d93b1a227f7111,Hrishita Basu,0,1,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/brsCAI75k116737123171645.png,2023-100mb00000001762-556184749e5111,Hannah Baker,4.0,13,1,1,3.25,24.0,https://scores.bcci.tv/matchcentre/playerimages/,,,85.00,2,68/10 (17.1 Overs),68,10,17.1,3.96,69/3 (14.0 Overs),69,3,14.0,4.93,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,113,Final,,,7.0,98,0,0,,Titas Sadhu,,1652,-,-,2,6,https://scores.bcci.tv/matchcentre/playerimages/VDbWanBPKX16862160051652.png,Final,,,,0.0,
103,753,2,T20,Post,2023-01-30,30 Jan 2023,West Indies (Women) vs India (Women),15:00,09:30 GMT,2023-01-30,75,West Indies (Women),52,India (Women),WIW,INDW,89,Buffalo Park,India (Women) Won by 8  Wickets ,India (Women),India (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,94/6 (20.0 Ov),95/2 (13.5 Ov),,2023-01-30 15:00:00,East London,,,,,,,,275,332,280,114,75,West Indies (Women),,,,,52,India (Women),Asia/Kolkata,30 Jan 2023,23:00,20,0,T20,4.0,Womens T20I Tri-Series In South Africa 2023,Phillip Vosloo,Thomas Mokorosi,Ryan Hendricks,India (Women) Won by 8  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/pdWjDmXKmc1718430109windies.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/pdWjDmXKmc1718430109windies.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,4acef6b5a64744ecb8a987bf5c8b33b,Jemimah Rodrigues,42,39,5,0,107.69,https://scores.bcci.tv/matchcentre/playerimages/H4xqanBELa1721207927388.png,45e022a459e64a3eb0391acc0db5efa,Harmanpreet Kaur,32,23,4,0,139.13,https://scores.bcci.tv/matchcentre/playerimages/Hoqty0Erz01721207912387.png,2023-100mb00000001714-6b16a9e8970011,Shabika Gajnabi,0.5,5,0,0,6.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/0NxGj0hqvA16741307311714.png,,,84.58,2,94/6 (20.0 Overs),94,6,20.0,4.7,95/2 (13.5 Overs),95,2,13.5,6.87,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,4th  T20I,,,4.0,137,0,0,,Deepti Sharma,,395,-,-,3,11,https://feeds-100mb.s3-ap-southeast-1.amazonaws.com/playerPhoto/3S4zIFbrS81721207955395.png,,,,,0.0,
103,766,2,T20,Post,2023-02-02,2 Feb 2023,India (Women) vs South Africa (Women),15:00,09:30 GMT,2023-02-02,52,India (Women),54,South Africa (Women),INDW,SAW,89,Buffalo Park,South Africa (Women) Won by 5  Wickets ,India (Women),India (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,109/4 (20.0 Ov),113/5 (18.0 Ov),,2023-02-02 15:00:00,East London,,,,,,,,480,332,280,114,52,India (Women),,,,,54,South Africa (Women),Asia/Kolkata,2 Feb 2023,23:00,20,11,T20,5.0,Womens T20I Tri-Series In South Africa 2023,Lauren Agenbag,Thomas Mokorosi,Ryan Hendricks,South Africa (Women) Won by 5  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/rP928la9Yi1724744471LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/rP928la9Yi1724744471LlZ2REbyDx1690461185sa.png,0,+9.5,94c66baaa77c4ded946292882142131,Chloe Tryon,57,32,6,2,178.12,https://scores.bcci.tv/matchcentre/playerimages/6drUVz77h71674129020443.png,2019ec93d715ebd911e9ab5002322e7,Nadine De Klerk,17,17,1,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/jRIWNQwpvY1674129220445.png,2022-100mb00000000887-2bd71c2988b911,Sneh Rana,4.0,21,0,2,5.25,12.0,https://scores.bcci.tv/matchcentre/playerimages/Sneh-Rana.jpg,,,95.00,2,109/4 (20.0 Overs),109,4,20.0,5.45,113/5 (18.0 Overs),113,5,18.0,6.28,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,54,Final,,,5.0,125,0,0,,Chloe Tryon,,443,57,32,0,30,https://scores.bcci.tv/matchcentre/playerimages/6drUVz77h71674129020443.png,Final,,,,0.0,
104,754,2,T20,Post,2023-02-12,12 Feb 2023,India (Women) vs Pakistan (Women),15:00,13:00 GMT,2023-02-12,74,Pakistan (Women),52,India (Women),PAKW,INDW,62,Newlands,India (Women) Won by 7   Wickets ,Pakistan (Women),Pakistan (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,149/4 (20.0 Ov),151/3 (19.0 Ov),,2023-02-12 15:00:00,Cape Town,,,,,,,,6,480,494,114,52,India (Women),,,,,74,Pakistan (Women),Asia/Kolkata,12 Feb 2023,23:00,20,0,T20,1.0,Icc Womens T20 World Cup 2023,Jacqueline Williams,Lauren Agenbag,Anna Harris,India (Women) Won by 7   Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/v0FFav09Bh1686738723pakistan.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/v0FFav09Bh1686738723pakistan.png,0,+9.5,4acef6b5a64744ecb8a987bf5c8b33b,Jemimah Rodrigues,53,38,8,0,139.47,https://scores.bcci.tv/matchcentre/playerimages/CdnwGsAyyi1676134521388.png,20200f9bf4944bce11ea9b3802322e7,Richa Ghosh,31,20,5,0,155.0,https://scores.bcci.tv/matchcentre/playerimages/Yh1wp0fAUy1676134693399.png,2022-100mb00000000929-7db3f04199ee11,Fatima Sana,4.0,42,0,0,10.5,0.0,https://scores.bcci.tv/matchcentre/playerimages/annaN6cUxq1676136245929.png,,,100,2,149/4 (20.0 Overs),149,4,20.0,7.45,151/3 (19.0 Overs),151,3,19.0,7.88,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,1st T20I,,,1.0,157,0,0,,Jemimah Rodrigues,,388,53,38,-,-,https://scores.bcci.tv/matchcentre/playerimages/CdnwGsAyyi1676134521388.png,,,,,0.0,
